province,electorialDistrictNumber,party,points
นครศรีธรรมราช,1,พลังไทยรักไทย,68
นครศรีธรรมราช,1,ทางเลือกใหม่,67
นครศรีธรรมราช,1,ภราดรภาพ,64
นครศรีธรรมราช,1,พลังชาติไทย,59
นครศรีธรรมราช,1,ผึ้งหลวง,41
นครศรีธรรมราช,1,ไทรักธรรม,33
นครศรีธรรมราช,1,พลังศรัทธา,29
นครศรีธรรมราช,1,ภูมิพลังเกษตรกรไทย,11
นครศรีธรรมราช,2,พลังประชารัฐ,34613
นครศรีธรรมราช,2,ประชาธิปัตย์,28181
นครศรีธรรมราช,2,ชาติไทยพัฒนา,13081
นครศรีธรรมราช,2,ภูมิใจไทย,8771
นครศรีธรรมราช,2,ประชาชาติ,4401
นครศรีธรรมราช,2,ก้าวไกล,3399
นครศรีธรรมราช,2,เพื่อไทย,2423
นครศรีธรรมราช,2,กรีน,1182
นครศรีธรรมราช,2,พลังท้องถิ่นไท,1170
นครศรีธรรมราช,2,พลเมืองไทย,1016
นครศรีธรรมราช,2,เพื่อธรรม,721
นครศรีธรรมราช,2,ประชาธรรมไทย,637
นครศรีธรรมราช,2,เสรีรวมไทย,538
นครศรีธรรมราช,2,รักษ์ผืนป่าประเทศไทย,502
นครศรีธรรมราช,2,พลังไทยรักไทย,444
นครศรีธรรมราช,2,ถิ่นกาขาวชาววิไล,409
นครศรีธรรมราช,2,ชาติพัฒนากล้า,400
นครศรีธรรมราช,2,พลังสหกรณ์,316
นครศรีธรรมราช,2,ทางเลือกใหม่,279
นครศรีธรรมราช,2,ประชาธิปไตยใหม่,268
นครศรีธรรมราช,2,เศรษฐกิจใหม่,232
นครศรีธรรมราช,2,ไทยศรีวิไลย์,181
นครศรีธรรมราช,2,ประชาภิวัฒน์,174
นครศรีธรรมราช,2,แผ่นดินธรรม,170
นครศรีธรรมราช,2,พลังชาติไทย,165
นครศรีธรรมราช,2,ประชานิยม,153
นครศรีธรรมราช,2,ภูมิพลังเกษตรกรไทย,149
นครศรีธรรมราช,2,เพื่อชาติ,142
นครศรีธรรมราช,2,ภราดรภาพ,142
นครศรีธรรมราช,2,พลังสังคม,140
นครศรีธรรมราช,2,ไทยรุ่งเรือง,136
นครศรีธรรมราช,2,พลังปวงชนไทย,129
นครศรีธรรมราช,2,ครูไทยเพื่อประชาชน,123
นครศรีธรรมราช,2,สังคมประชาธิปไตยไทย,109
นครศรีธรรมราช,2,คลองไทย,87
นครศรีธรรมราช,2,ประชาชนปฏิรูป,85
นครศรีธรรมราช,2,กลาง,58
นครศรีธรรมราช,2,มหาชน,55
นครศรีธรรมราช,2,ไทรักธรรม,43
นครศรีธรรมราช,2,พลังศรัทธา,15
นครศรีธรรมราช,3,ประชาธิปัตย์,33310
นครศรีธรรมราช,3,พลังประชารัฐ,28742
นครศรีธรรมราช,3,ภูมิใจไทย,15490
นครศรีธรรมราช,3,ประชาชาติ,5840
นครศรีธรรมราช,3,ก้าวไกล,4511
นครศรีธรรมราช,3,ชาติไทยพัฒนา,3323
นครศรีธรรมราช,3,เพื่อไทย,3216
นครศรีธรรมราช,3,กลาง,996
นครศรีธรรมราช,3,ไทยศรีวิไลย์,859
นครศรีธรรมราช,3,เสรีรวมไทย,714
นครศรีธรรมราช,3,ประชาธิปไตยใหม่,666
นครศรีธรรมราช,3,รักษ์ผืนป่าประเทศไทย,612
นครศรีธรรมราช,3,รวมพลังประชาชาติไทย,580
นครศรีธรรมราช,3,พลังชาติไทย,493
นครศรีธรรมราช,3,ประชานิยม,468
นครศรีธรรมราช,3,พลังท้องถิ่นไท,445
นครศรีธรรมราช,3,ประชาธรรมไทย,422
นครศรีธรรมราช,3,ชาติพัฒนากล้า,417
นครศรีธรรมราช,3,ครูไทยเพื่อประชาชน,348
นครศรีธรรมราช,3,เศรษฐกิจใหม่,308
นครศรีธรรมราช,3,ผึ้งหลวง,269
นครศรีธรรมราช,3,เพื่อชาติ,189
นครศรีธรรมราช,3,พลังไทสร้างชาติ,179
นครศรีธรรมราช,3,ภราดรภาพ,153
นครศรีธรรมราช,3,ประชาภิวัฒน์,145
นครศรีธรรมราช,3,ประชาชนปฏิรูป,129
นครศรีธรรมราช,3,แผ่นดินธรรม,129
นครศรีธรรมราช,3,เพื่อแผ่นดิน,126
นครศรีธรรมราช,3,คลองไทย,125
นครศรีธรรมราช,3,ภูมิพลังเกษตรกรไทย,123
นครศรีธรรมราช,3,กรีน,103
นครศรีธรรมราช,3,ไทรักธรรม,99
นครศรีธรรมราช,3,พลังสังคม,89
นครศรีธรรมราช,3,ไทยรุ่งเรือง,81
นครศรีธรรมราช,3,พลังสหกรณ์,58
นครศรีธรรมราช,3,มหาชน,47
นครศรีธรรมราช,3,พลังศรัทธา,25
นครศรีธรรมราช,4,ประชาธิปัตย์,31323
นครศรีธรรมราช,4,พลังประชารัฐ,24760
นครศรีธรรมราช,4,ภูมิใจไทย,17703
นครศรีธรรมราช,4,ประชาชาติ,6698
นครศรีธรรมราช,4,ก้าวไกล,5173
นครศรีธรรมราช,4,พลังท้องถิ่นไท,4210
นครศรีธรรมราช,4,ชาติไทยพัฒนา,4166
นครศรีธรรมราช,4,เพื่อไทย,3688
นครศรีธรรมราช,4,ชาติพัฒนากล้า,2462
นครศรีธรรมราช,4,ประชานิยม,2016
นครศรีธรรมราช,4,รวมพลังประชาชาติไทย,1497
นครศรีธรรมราช,4,พลังชาติไทย,1047
นครศรีธรรมราช,4,รักษ์ผืนป่าประเทศไทย,1001
นครศรีธรรมราช,4,เสรีรวมไทย,819
นครศรีธรรมราช,4,ภราดรภาพ,589
นครศรีธรรมราช,4,พลังสังคม,406
นครศรีธรรมราช,4,เพื่อธรรม,383
นครศรีธรรมราช,4,กรีน,373
นครศรีธรรมราช,4,พลังธรรมใหม่,366
นครศรีธรรมราช,4,เศรษฐกิจใหม่,353
นครศรีธรรมราช,4,ครูไทยเพื่อประชาชน,340
นครศรีธรรมราช,4,รวมใจไทย,318
นครศรีธรรมราช,4,พลังปวงชนไทย,284
นครศรีธรรมราช,4,เพื่อชาติ,217
นครศรีธรรมราช,4,ประชาชนปฏิรูป,210
